x,y,t
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.643991,1.12243,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.637588,1.1145,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.635524,1.10935,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.640302,1.1057,1.71017e+09
0.650479,1.10808,1.71017e+09
0.650479,1.10808,1.71017e+09
0.650479,1.10808,1.71017e+09
0.650479,1.10808,1.71017e+09
0.650479,1.10808,1.71017e+09
0.650479,1.10808,1.71017e+09
0.650479,1.10808,1.71017e+09
0.650479,1.10808,1.71017e+09
0.650479,1.10808,1.71017e+09
0.650479,1.10808,1.71017e+09
0.650479,1.10808,1.71017e+09
0.650479,1.10808,1.71017e+09
0.650479,1.10808,1.71017e+09
0.650479,1.10808,1.71017e+09
0.650479,1.10808,1.71017e+09
