x,y,t
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637482,1.13075,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
0.637454,1.13207,1.71017e+09
